,id,rocket_league_id,map_name,duration,overtime_seconds,date,created,groups,blue.name,blue.goals,blue.players,orange.name,orange.goals,orange.players
28,bdecf55a-af22-45d7-9d29-5d285510e26e,0C8D28C042221E20A0DD18B3493DDCF2,DFH Stadium,358,,2024-10-04T22:54:55-04:00,2024-10-05T03:03:32.481346Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'exc-project-vs-diddlers-80hyof40qu', 'name': 'exc project vs Diddlers', 'link': 'https://ballchasing.com/api/groups/exc-project-vs-diddlers-80hyof40qu'}]",EXECUTIVE PROJEC,1.0,"[{'start_time': 0, 'end_time': 358.7146, 'name': 'jeridinho.', 'id': {'platform': 'epic', 'id': '2c93f906466240ee97bfdaeda4c5d9c7'}, 'score': 521}, {'start_time': 0, 'end_time': 358.7146, 'name': 'Ray', 'id': {'platform': 'steam', 'id': '76561198389804286'}, 'score': 228}, {'start_time': 0, 'end_time': 358.7146, 'name': 'Distill?', 'id': {'platform': 'steam', 'id': '76561198976276890'}, 'score': 134}]",DIDDLERS,4.0,"[{'start_time': 0, 'end_time': 358.7146, 'name': '.Xero', 'id': {'platform': 'steam', 'id': '76561198298956453'}, 'mvp': True, 'score': 581}, {'start_time': 0, 'end_time': 358.7146, 'name': 'Duri', 'id': {'platform': 'steam', 'id': '76561198949468845'}, 'score': 574}, {'start_time': 0, 'end_time': 358.7146, 'name': 'ro', 'id': {'platform': 'steam', 'id': '76561198151665626'}, 'score': 226}]"
29,08212949-f67b-4b88-84e8-c51f15d89fa3,8F1E957D4C481CEE440E27BA66999457,DFH Stadium,360,,2024-10-04T23:02:04-04:00,2024-10-05T03:03:27.947874Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'exc-project-vs-diddlers-80hyof40qu', 'name': 'exc project vs Diddlers', 'link': 'https://ballchasing.com/api/groups/exc-project-vs-diddlers-80hyof40qu'}]",EXECUTIVE PROJEC,1.0,"[{'start_time': 0, 'end_time': 360.88818, 'name': 'jeridinho.', 'id': {'platform': 'epic', 'id': '2c93f906466240ee97bfdaeda4c5d9c7'}, 'score': 300}, {'start_time': 0, 'end_time': 360.88818, 'name': 'Ray', 'id': {'platform': 'steam', 'id': '76561198389804286'}, 'score': 184}, {'start_time': 0, 'end_time': 360.88818, 'name': 'Distill?', 'id': {'platform': 'steam', 'id': '76561198976276890'}, 'score': 128}]",DIDDLERS,5.0,"[{'start_time': 0, 'end_time': 360.88818, 'name': '.Xero', 'id': {'platform': 'steam', 'id': '76561198298956453'}, 'mvp': True, 'score': 511}, {'start_time': 0, 'end_time': 360.88818, 'name': 'Duri', 'id': {'platform': 'steam', 'id': '76561198949468845'}, 'score': 504}, {'start_time': 0, 'end_time': 360.88818, 'name': 'ro', 'id': {'platform': 'steam', 'id': '76561198151665626'}, 'score': 328}]"
30,20e6f2b6-7c5e-46b6-b323-828e8d2c5039,BE60D77A4F7CCD908727CD9B08A3E5A9,DFH Stadium,351,18.0,2024-10-04T21:41:32-04:00,2024-10-05T02:10:51.627703Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'exc-project-vs-wonder-pets-x1lpc2hdhg', 'name': 'exc project vs wonder pets', 'link': 'https://ballchasing.com/api/groups/exc-project-vs-wonder-pets-x1lpc2hdhg'}]",EXECUTIVE PROJEC,1.0,"[{'start_time': 0, 'end_time': 351.9541, 'name': 'jeridinho.', 'id': {'platform': 'epic', 'id': '2c93f906466240ee97bfdaeda4c5d9c7'}, 'score': 532}, {'start_time': 0, 'end_time': 351.9541, 'name': 'Ray', 'id': {'platform': 'steam', 'id': '76561198389804286'}, 'score': 316}, {'start_time': 0, 'end_time': 351.9541, 'name': 'Distill?', 'id': {'platform': 'steam', 'id': '76561198976276890'}, 'score': 138}]",WONDER PETS,2.0,"[{'start_time': 0, 'end_time': 351.9541, 'name': 'desi', 'id': {'platform': 'steam', 'id': '76561198169500756'}, 'mvp': True, 'score': 810, 'pro': True}, {'start_time': 0, 'end_time': 351.9541, 'name': 'malarkey', 'id': {'platform': 'steam', 'id': '76561198057494308'}, 'score': 274}, {'start_time': 0, 'end_time': 351.9541, 'name': 'Sym', 'id': {'platform': 'steam', 'id': '76561198262675567'}, 'score': 108}]"
31,4ef78fe9-a3e5-44cf-a6bf-56b75de2eba4,0068297B4AAC2545FB472FB925D9D6B0,DFH Stadium,357,,2024-10-04T21:48:22-04:00,2024-10-05T02:10:48.0679Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'exc-project-vs-wonder-pets-x1lpc2hdhg', 'name': 'exc project vs wonder pets', 'link': 'https://ballchasing.com/api/groups/exc-project-vs-wonder-pets-x1lpc2hdhg'}]",EXECUTIVE PROJEC,3.0,"[{'start_time': 0, 'end_time': 357.04034, 'name': 'jeridinho.', 'id': {'platform': 'epic', 'id': '2c93f906466240ee97bfdaeda4c5d9c7'}, 'mvp': True, 'score': 483}, {'start_time': 0, 'end_time': 357.04034, 'name': 'Ray', 'id': {'platform': 'steam', 'id': '76561198389804286'}, 'score': 287}, {'start_time': 0, 'end_time': 357.04034, 'name': 'Distill?', 'id': {'platform': 'steam', 'id': '76561198976276890'}, 'score': 116}]",WONDER PETS,2.0,"[{'start_time': 0, 'end_time': 357.04034, 'name': 'desi', 'id': {'platform': 'steam', 'id': '76561198169500756'}, 'score': 458, 'pro': True}, {'start_time': 0, 'end_time': 357.04034, 'name': 'Sym', 'id': {'platform': 'steam', 'id': '76561198262675567'}, 'score': 309}, {'start_time': 0, 'end_time': 357.04034, 'name': 'malarkey', 'id': {'platform': 'steam', 'id': '76561198057494308'}, 'score': 164}]"
32,f5194ab4-3a8e-403e-a17c-0edf7a7b54d2,2502F43042CE942CC542F4BD85D62ECC,DFH Stadium,333,,2024-10-04T21:54:39-04:00,2024-10-05T02:10:44.525234Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'exc-project-vs-wonder-pets-x1lpc2hdhg', 'name': 'exc project vs wonder pets', 'link': 'https://ballchasing.com/api/groups/exc-project-vs-wonder-pets-x1lpc2hdhg'}]",EXECUTIVE PROJEC,2.0,"[{'start_time': 0, 'end_time': 333.22046, 'name': 'Distill?', 'id': {'platform': 'steam', 'id': '76561198976276890'}, 'mvp': True, 'score': 350}, {'start_time': 0, 'end_time': 333.22046, 'name': 'Ray', 'id': {'platform': 'steam', 'id': '76561198389804286'}, 'score': 321}, {'start_time': 0, 'end_time': 333.22046, 'name': 'jeridinho.', 'id': {'platform': 'epic', 'id': '2c93f906466240ee97bfdaeda4c5d9c7'}, 'score': 234}]",WONDER PETS,1.0,"[{'start_time': 0, 'end_time': 333.22046, 'name': 'desi', 'id': {'platform': 'steam', 'id': '76561198169500756'}, 'score': 415, 'pro': True}, {'start_time': 0, 'end_time': 333.22046, 'name': 'Sym', 'id': {'platform': 'steam', 'id': '76561198262675567'}, 'score': 179}, {'start_time': 0, 'end_time': 333.22046, 'name': 'malarkey', 'id': {'platform': 'steam', 'id': '76561198057494308'}, 'score': 132}]"
33,9aac9827-581b-46e1-b039-70d29257d24f,057AD4DC4AB931E10DE07BBF5009D685,DFH Stadium,345,,2024-10-04T22:01:31-04:00,2024-10-05T02:10:41.153162Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'exc-project-vs-wonder-pets-x1lpc2hdhg', 'name': 'exc project vs wonder pets', 'link': 'https://ballchasing.com/api/groups/exc-project-vs-wonder-pets-x1lpc2hdhg'}]",EXECUTIVE PROJEC,1.0,"[{'start_time': 0, 'end_time': 345.2616, 'name': 'jeridinho.', 'id': {'platform': 'epic', 'id': '2c93f906466240ee97bfdaeda4c5d9c7'}, 'score': 356}, {'start_time': 0, 'end_time': 345.2616, 'name': 'Ray', 'id': {'platform': 'steam', 'id': '76561198389804286'}, 'score': 299}, {'start_time': 0, 'end_time': 345.2616, 'name': 'Distill?', 'id': {'platform': 'steam', 'id': '76561198976276890'}, 'score': 148}]",WONDER PETS,3.0,"[{'start_time': 0, 'end_time': 345.2616, 'name': 'desi', 'id': {'platform': 'steam', 'id': '76561198169500756'}, 'mvp': True, 'score': 588, 'pro': True}, {'start_time': 0, 'end_time': 345.2616, 'name': 'Sym', 'id': {'platform': 'steam', 'id': '76561198262675567'}, 'score': 284}, {'start_time': 0, 'end_time': 345.2616, 'name': 'malarkey', 'id': {'platform': 'steam', 'id': '76561198057494308'}, 'score': 188}]"
34,438bd947-0c53-40fe-97ff-cb147b9fc348,1B93B202450988AC896880859CB10631,DFH Stadium,319,,2024-10-04T22:08:26-04:00,2024-10-05T02:10:37.742661Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'exc-project-vs-wonder-pets-x1lpc2hdhg', 'name': 'exc project vs wonder pets', 'link': 'https://ballchasing.com/api/groups/exc-project-vs-wonder-pets-x1lpc2hdhg'}]",EXECUTIVE PROJEC,1.0,"[{'start_time': 0, 'end_time': 319.7909, 'name': 'jeridinho.', 'id': {'platform': 'epic', 'id': '2c93f906466240ee97bfdaeda4c5d9c7'}, 'mvp': True, 'score': 322}, {'start_time': 0, 'end_time': 319.7909, 'name': 'Ray', 'id': {'platform': 'steam', 'id': '76561198389804286'}, 'score': 308}, {'start_time': 0, 'end_time': 319.7909, 'name': 'Distill?', 'id': {'platform': 'steam', 'id': '76561198976276890'}, 'score': 206}]",WONDER PETS,,"[{'start_time': 0, 'end_time': 319.7909, 'name': 'desi', 'id': {'platform': 'steam', 'id': '76561198169500756'}, 'score': 619, 'pro': True}, {'start_time': 0, 'end_time': 319.7909, 'name': 'Sym', 'id': {'platform': 'steam', 'id': '76561198262675567'}, 'score': 152}, {'start_time': 0, 'end_time': 319.7909, 'name': 'malarkey', 'id': {'platform': 'steam', 'id': '76561198057494308'}, 'score': 136}]"
35,2fa32117-fc14-4fd0-9ef9-59c6481e1d8e,FD2E7B584442C7CECB9407A0C75E2D11,Deadeye Canyon (Oasis),482,130.0,2024-10-02T20:29:41-07:00,2024-10-03T04:02:59.06688Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'pushin-pullis-vs-diddlers-hb19afowch', 'name': 'Pushin Pullis vs Diddlers', 'link': 'https://ballchasing.com/api/groups/pushin-pullis-vs-diddlers-hb19afowch'}]",DIDDLERS,3.0,"[{'start_time': 0, 'end_time': 482.30185, 'name': 'Duri', 'id': {'platform': 'steam', 'id': '76561198949468845'}, 'mvp': True, 'score': 525}, {'start_time': 0, 'end_time': 482.30185, 'name': 'ro', 'id': {'platform': 'steam', 'id': '76561198151665626'}, 'score': 503}, {'start_time': 0, 'end_time': 482.30185, 'name': '.Xero', 'id': {'platform': 'steam', 'id': '76561198298956453'}, 'score': 454}]",PUSHIN PULLIS,2.0,"[{'start_time': 0, 'end_time': 482.30185, 'name': 'Weathers', 'id': {'platform': 'steam', 'id': '76561198286516573'}, 'score': 518}, {'start_time': 0, 'end_time': 482.30185, 'name': 'Turtle', 'id': {'platform': 'steam', 'id': '76561198148363848'}, 'score': 492}, {'start_time': 0, 'end_time': 482.30185, 'name': 'Pullis.', 'id': {'platform': 'steam', 'id': '76561198880456787'}, 'score': 349}]"
36,d143e840-1013-4659-98b5-f4198d4a48c1,A3773FCC457EB04D452DA7B8FB75C2F9,Deadeye Canyon (Oasis),339,,2024-10-02T20:14:16-07:00,2024-10-03T04:02:53.284768Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'pushin-pullis-vs-diddlers-hb19afowch', 'name': 'Pushin Pullis vs Diddlers', 'link': 'https://ballchasing.com/api/groups/pushin-pullis-vs-diddlers-hb19afowch'}]",DIDDLERS,2.0,"[{'start_time': 0, 'end_time': 339.7024, 'name': 'Duri', 'id': {'platform': 'steam', 'id': '76561198949468845'}, 'mvp': True, 'score': 430}, {'start_time': 0, 'end_time': 339.7024, 'name': 'ro', 'id': {'platform': 'steam', 'id': '76561198151665626'}, 'score': 358}, {'start_time': 0, 'end_time': 339.7024, 'name': '.Xero', 'id': {'platform': 'steam', 'id': '76561198298956453'}, 'score': 214}]",PUSHIN PULLIS,1.0,"[{'start_time': 0, 'end_time': 339.7024, 'name': 'Weathers', 'id': {'platform': 'steam', 'id': '76561198286516573'}, 'score': 220}, {'start_time': 0, 'end_time': 339.7024, 'name': 'Pullis.', 'id': {'platform': 'steam', 'id': '76561198880456787'}, 'score': 212}, {'start_time': 0, 'end_time': 339.7024, 'name': 'Turtle', 'id': {'platform': 'steam', 'id': '76561198148363848'}, 'score': 178}]"
37,8dec8f82-148e-4f2f-9c64-de2e5dcb7f2b,91FD46044E3AEB67804527A79B4E6C45,Deadeye Canyon (Oasis),393,,2024-10-02T20:03:43-07:00,2024-10-03T04:02:49.177393Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'pushin-pullis-vs-diddlers-hb19afowch', 'name': 'Pushin Pullis vs Diddlers', 'link': 'https://ballchasing.com/api/groups/pushin-pullis-vs-diddlers-hb19afowch'}]",DIDDLERS,4.0,"[{'start_time': 0, 'end_time': 393.5794, 'name': 'ro', 'id': {'platform': 'steam', 'id': '76561198151665626'}, 'score': 540}, {'start_time': 0, 'end_time': 393.5794, 'name': '.Xero', 'id': {'platform': 'steam', 'id': '76561198298956453'}, 'score': 384}, {'start_time': 0, 'end_time': 393.5794, 'name': 'Duri', 'id': {'platform': 'steam', 'id': '76561198949468845'}, 'score': 295}]",PUSHIN PULLIS,5.0,"[{'start_time': 0, 'end_time': 393.5794, 'name': 'Weathers', 'id': {'platform': 'steam', 'id': '76561198286516573'}, 'mvp': True, 'score': 561}, {'start_time': 0, 'end_time': 393.5794, 'name': 'Pullis.', 'id': {'platform': 'steam', 'id': '76561198880456787'}, 'score': 416}, {'start_time': 0, 'end_time': 393.5794, 'name': 'Turtle', 'id': {'platform': 'steam', 'id': '76561198148363848'}, 'score': 399}]"
38,6926febf-53c1-4bd3-bdf0-c5b63192f295,9B71CDD34EC77A8D6669248D01A81901,Deadeye Canyon (Oasis),318,,2024-10-02T19:55:08-07:00,2024-10-03T04:02:44.514562Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'pushin-pullis-vs-diddlers-hb19afowch', 'name': 'Pushin Pullis vs Diddlers', 'link': 'https://ballchasing.com/api/groups/pushin-pullis-vs-diddlers-hb19afowch'}]",DIDDLERS,1.0,"[{'start_time': 0, 'end_time': 318.4388, 'name': '.Xero', 'id': {'platform': 'steam', 'id': '76561198298956453'}, 'mvp': True, 'score': 447}, {'start_time': 0, 'end_time': 318.4388, 'name': 'Duri', 'id': {'platform': 'steam', 'id': '76561198949468845'}, 'score': 328}, {'start_time': 0.36914635, 'end_time': 318.4388, 'name': 'ro', 'id': {'platform': 'steam', 'id': '76561198151665626'}, 'score': 146}]",PUSHIN PULLIS,,"[{'start_time': 0, 'end_time': 318.4388, 'name': 'Weathers', 'id': {'platform': 'steam', 'id': '76561198286516573'}, 'score': 246}, {'start_time': 0, 'end_time': 318.4388, 'name': 'Turtle', 'id': {'platform': 'steam', 'id': '76561198148363848'}, 'score': 245}, {'start_time': 0, 'end_time': 318.4388, 'name': 'Pullis.', 'id': {'platform': 'steam', 'id': '76561198880456787'}, 'score': 219}]"
39,7a67ee95-f278-4976-acd3-6e93e9851232,2D56B5494E76CAA1602756ACF8C1BCAD,Deadeye Canyon (Oasis),321,,2024-10-02T20:20:19-07:00,2024-10-03T04:02:40.554295Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'pushin-pullis-vs-diddlers-hb19afowch', 'name': 'Pushin Pullis vs Diddlers', 'link': 'https://ballchasing.com/api/groups/pushin-pullis-vs-diddlers-hb19afowch'}]",DIDDLERS,,"[{'start_time': 0, 'end_time': 321.54953, 'name': 'Duri', 'id': {'platform': 'steam', 'id': '76561198949468845'}, 'score': 190}, {'start_time': 0, 'end_time': 321.54953, 'name': '.Xero', 'id': {'platform': 'steam', 'id': '76561198298956453'}, 'score': 114}, {'start_time': 0, 'end_time': 321.54953, 'name': 'ro', 'id': {'platform': 'steam', 'id': '76561198151665626'}, 'score': 114}]",PUSHIN PULLIS,1.0,"[{'start_time': 0, 'end_time': 321.54953, 'name': 'Turtle', 'id': {'platform': 'steam', 'id': '76561198148363848'}, 'mvp': True, 'score': 316}, {'start_time': 0, 'end_time': 321.54953, 'name': 'Pullis.', 'id': {'platform': 'steam', 'id': '76561198880456787'}, 'score': 193}, {'start_time': 0, 'end_time': 321.54953, 'name': 'Weathers', 'id': {'platform': 'steam', 'id': '76561198286516573'}, 'score': 178}]"
40,7932d551-6e34-4a86-8dcd-80bc9270820f,F28717B642612E80105ECDB36BE98F66,DFH Stadium (Stormy),333,,2024-10-02T23:42:46-04:00,2024-10-03T03:56:22.539252Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'killer-bs-vs-minorities-kudcmgzmmt', 'name': 'Killer Bs vs Minorities', 'link': 'https://ballchasing.com/api/groups/killer-bs-vs-minorities-kudcmgzmmt'}]",KILLER B'S,,"[{'start_time': 0, 'end_time': 333.34708, 'name': 'buckystyle', 'id': {'platform': 'steam', 'id': '76561198966482468'}, 'score': 225}, {'start_time': 0, 'end_time': 333.34708, 'name': 'Kyzeke', 'id': {'platform': 'epic', 'id': '17ba1b410d0e4131b4ea04fc63c777f6'}, 'score': 174}, {'start_time': 0, 'end_time': 333.34708, 'name': 'bacon', 'id': {'platform': 'steam', 'id': '76561199064897647'}, 'score': 144}]",MINORITIES,3.0,"[{'start_time': 0, 'end_time': 333.34708, 'name': 'Veavo', 'id': {'platform': 'epic', 'id': 'ed36df393f09474e9add178476696063'}, 'mvp': True, 'score': 693}, {'start_time': 0, 'end_time': 333.34708, 'name': 'Paperclip94', 'id': {'platform': 'steam', 'id': '76561198364124078'}, 'score': 536}, {'start_time': 0, 'end_time': 333.34708, 'name': 'Ankles', 'id': {'platform': 'steam', 'id': '76561198035439444'}, 'score': 227}]"
41,92db1509-f610-458e-92ad-91f69247939d,7A1C534441CA1D63F0D94292B494F6F6,DFH Stadium (Stormy),335,,2024-10-02T23:49:09-04:00,2024-10-03T03:56:19.659475Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'killer-bs-vs-minorities-kudcmgzmmt', 'name': 'Killer Bs vs Minorities', 'link': 'https://ballchasing.com/api/groups/killer-bs-vs-minorities-kudcmgzmmt'}]",KILLER B'S,,"[{'start_time': 0, 'end_time': 335.2071, 'name': 'buckystyle', 'id': {'platform': 'steam', 'id': '76561198966482468'}, 'score': 265}, {'start_time': 0, 'end_time': 335.2071, 'name': 'Kyzeke', 'id': {'platform': 'epic', 'id': '17ba1b410d0e4131b4ea04fc63c777f6'}, 'score': 148}, {'start_time': 0, 'end_time': 335.2071, 'name': 'bacon', 'id': {'platform': 'steam', 'id': '76561199064897647'}, 'score': 126}]",MINORITIES,3.0,"[{'start_time': 0, 'end_time': 335.2071, 'name': 'Paperclip94', 'id': {'platform': 'steam', 'id': '76561198364124078'}, 'mvp': True, 'score': 656}, {'start_time': 0, 'end_time': 335.2071, 'name': 'Veavo', 'id': {'platform': 'epic', 'id': 'ed36df393f09474e9add178476696063'}, 'score': 333}, {'start_time': 0, 'end_time': 335.2071, 'name': 'Ankles', 'id': {'platform': 'steam', 'id': '76561198035439444'}, 'score': 222}]"
42,a15f59fa-93b9-467b-b50f-7077ad5162fb,26AFE3084F279817AD395FA3224133C7,DFH Stadium (Stormy),353,,2024-10-02T23:27:44-04:00,2024-10-03T03:56:16.827611Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'killer-bs-vs-minorities-kudcmgzmmt', 'name': 'Killer Bs vs Minorities', 'link': 'https://ballchasing.com/api/groups/killer-bs-vs-minorities-kudcmgzmmt'}]",KILLER B'S,3.0,"[{'start_time': 0, 'end_time': 353.49158, 'name': 'bacon', 'id': {'platform': 'steam', 'id': '76561199064897647'}, 'mvp': True, 'score': 399}, {'start_time': 0, 'end_time': 353.49158, 'name': 'buckystyle', 'id': {'platform': 'steam', 'id': '76561198966482468'}, 'score': 397}, {'start_time': 0, 'end_time': 353.49158, 'name': 'Kyzeke', 'id': {'platform': 'epic', 'id': '17ba1b410d0e4131b4ea04fc63c777f6'}, 'score': 300}]",MINORITIES,2.0,"[{'start_time': 0.56744766, 'end_time': 353.49158, 'name': 'Ankles', 'id': {'platform': 'steam', 'id': '76561198035439444'}, 'score': 356}, {'start_time': 0, 'end_time': 353.49158, 'name': 'Paperclip94', 'id': {'platform': 'steam', 'id': '76561198364124078'}, 'score': 344}, {'start_time': 0, 'end_time': 353.49158, 'name': 'Veavo', 'id': {'platform': 'epic', 'id': 'ed36df393f09474e9add178476696063'}, 'score': 266}]"
43,ca282cd3-9432-40dd-a2d2-5dbe6ddaa734,09E8BA96493B363C3D847AA57764A617,DFH Stadium (Stormy),382,50.0,2024-10-02T23:36:03-04:00,2024-10-03T03:56:13.464254Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'killer-bs-vs-minorities-kudcmgzmmt', 'name': 'Killer Bs vs Minorities', 'link': 'https://ballchasing.com/api/groups/killer-bs-vs-minorities-kudcmgzmmt'}]",KILLER B'S,1.0,"[{'start_time': 0, 'end_time': 382.7466, 'name': 'Kyzeke', 'id': {'platform': 'epic', 'id': '17ba1b410d0e4131b4ea04fc63c777f6'}, 'score': 347}, {'start_time': 0, 'end_time': 382.7466, 'name': 'buckystyle', 'id': {'platform': 'steam', 'id': '76561198966482468'}, 'score': 340}, {'start_time': 0, 'end_time': 382.7466, 'name': 'bacon', 'id': {'platform': 'steam', 'id': '76561199064897647'}, 'score': 237}]",MINORITIES,2.0,"[{'start_time': 0, 'end_time': 382.7466, 'name': 'Paperclip94', 'id': {'platform': 'steam', 'id': '76561198364124078'}, 'mvp': True, 'score': 612}, {'start_time': 0, 'end_time': 382.7466, 'name': 'Ankles', 'id': {'platform': 'steam', 'id': '76561198035439444'}, 'score': 426}, {'start_time': 0, 'end_time': 382.7466, 'name': 'Veavo', 'id': {'platform': 'epic', 'id': 'ed36df393f09474e9add178476696063'}, 'score': 325}]"
44,bfe3db1e-9366-4749-9630-6471344b7958,19B22E0E468B278F24E75E90DABE61C6,Mannfield,416,47.0,2024-09-28T23:14:44-04:00,2024-09-29T03:46:37.051901Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'tragic-loss-for-the-new-team-i3wiw5mom8', 'name': 'tragic loss for the new team', 'link': 'https://ballchasing.com/api/groups/tragic-loss-for-the-new-team-i3wiw5mom8'}]",BECKYARDIGANS,4.0,"[{'start_time': 0, 'end_time': 416.1527, 'name': 'Supe', 'id': {'platform': 'steam', 'id': '76561198262801476'}, 'mvp': True, 'score': 689}, {'start_time': 0, 'end_time': 416.1527, 'name': 'nyk', 'id': {'platform': 'steam', 'id': '76561198395894083'}, 'score': 602}, {'start_time': 0, 'end_time': 416.1527, 'name': 'beckham1717', 'id': {'platform': 'epic', 'id': '0c0d9a0287d14575b62c5c314219f8f0'}, 'score': 315}]",SCAVS,3.0,"[{'start_time': 0, 'end_time': 416.1527, 'name': 'lovegre3n', 'id': {'platform': 'steam', 'id': '76561198367844942'}, 'score': 617}, {'start_time': 0, 'end_time': 416.1527, 'name': 'Bax', 'id': {'platform': 'steam', 'id': '76561198880753605'}, 'score': 579}, {'start_time': 0, 'end_time': 416.1527, 'name': 'Elhon', 'id': {'platform': 'steam', 'id': '76561198976136810'}, 'score': 354}]"
45,b22945b2-90f7-43ba-912b-bce6f194f2aa,68E3D43C4E372E27F03EA59081446584,Mannfield,360,,2024-09-28T23:22:09-04:00,2024-09-29T03:46:32.667553Z,"[{'id': 'all-blcs-2-games-12x79igbdo', 'name': 'ALL BLCS 2 GAMES', 'link': 'https://ballchasing.com/api/groups/all-blcs-2-games-12x79igbdo'}, {'id': 'tragic-loss-for-the-new-team-i3wiw5mom8', 'name': 'tragic loss for the new team', 'link': 'https://ballchasing.com/api/groups/tragic-loss-for-the-new-team-i3wiw5mom8'}]",BECKYARDIGANS,,"[{'start_time': 0, 'end_time': 360.5794, 'name': 'beckham1717', 'id': {'platform': 'epic', 'id': '0c0d9a0287d14575b62c5c314219f8f0'}, 'score': 280}, {'start_time': 0, 'end_time': 360.5794, 'name': 'Supe', 'id': {'platform': 'steam', 'id': '76561198262801476'}, 'score': 150}, {'start_time': 0, 'end_time': 360.5794, 'name': 'nyk', 'id': {'platform': 'steam', 'id': '76561198395894083'}, 'score': 94}]",SCAVS,6.0,"[{'start_time': 0, 'end_time': 360.5794, 'name': 'Bax', 'id': {'platform': 'steam', 'id': '76561198880753605'}, 'mvp': True, 'score': 708}, {'start_time': 0, 'end_time': 360.5794, 'name': 'lovegre3n', 'id': {'platform': 'steam', 'id': '76561198367844942'}, 'score': 593}, {'start_time': 0, 'end_time': 360.5794, 'name': 'Elhon', 'id': {'platform': 'steam', 'id': '76561198976136810'}, 'score': 348}]"
